,str_id,src,dst,road,direction,dist
454,1020009000,크라운호텔,녹사평역,녹사평대로,하행,553
455,1020009100,원효동산호아파트,원효대교진출입고가차도,원효로,상행,705
456,1020009200,원효대교진출입고가차도,원효동산호아파트,원효로,하행,687
457,1020009300,삼각지역,전자상가입구,한강대로,상행,843
458,1020009400,전자상가입구,삼각지역,한강대로,하행,843
459,1020009500,이태원역,보광청화아파트,보광로,하행,350
460,1020009600,보광청화아파트,이태원역,보광로,상행,347
461,1020009700,용산전자상가,원효로현대자동차서비스,청파로,상행,763
462,1020009800,원효로현대자동차서비스,용산전자상가,청파로,하행,685
463,1020010300,용산등기소,용산전자상가,청파로,상행,853
464,1020010400,용산전자상가,용산등기소,청파로,하행,867
465,1020010500,원효로2가,용산전자상가,새창로,상행,258
466,1020010600,용산전자상가,원효로2가,새창로,하행,258
467,1020010700,이태원역,녹사평역,이태원로,상행,512
468,1020010800,녹사평역,이태원역,이태원로,하행,511
469,1020010900,원효로진출입(강변북로),원효동산호아파트,원효로,상행,513
470,1020011000,원효동산호아파트,원효로진출입(강변북로),원효로,하행,557
471,1020011100,제일기획,이태원역,이태원로,상행,438
472,1020011200,이태원역,제일기획,이태원로,하행,448
473,1020011300,삼각지역,녹사평역,이태원로,하행,1303
474,1020011400,녹사평역,삼각지역,이태원로,상행,1300
475,1020011500,옥수역,한남역,서빙고로,하행,1864
476,1020011600,한남역,옥수역,서빙고로,상행,1863
477,1020011700,신창제일교회,원효동산호아파트,효창원로,상행,559
478,1020011800,원효동산호아파트,신창제일교회,효창원로,하행,551
479,1020011900,재정관리단앞,녹사평역,녹사평대로,상행,515
480,1020012000,녹사평역,재정관리단앞,녹사평대로,하행,501
481,1020012100,용문시장,원효로2가,새창로,상행,266
482,1020012200,원효로2가,용문시장,새창로,하행,266
483,1020012300,옥정중학교,한남오거리,독서당로,상행,1081
484,1020012400,한남오거리,옥정중학교,독서당로,하행,1092
485,1020012500,삼각지고가차도(서측),삼각지역,백범로,상행,596
486,1020012600,삼각지역,삼각지고가차도(서측),백범로,하행,600
487,1020012700,용문시장,신창제일교회,효창원로,상행,490
488,1020012800,신창제일교회,용문시장,효창원로,하행,490
489,1020012900,청년창업플러스센터,원효로2가,원효로,하행,509
490,1020013000,원효로2가,청년창업플러스센터,원효로,상행,510
491,1020013100,청년창업플러스센터,삼각지고가차도(서측),백범로,상행,132
492,1020013200,삼각지고가차도(서측),청년창업플러스센터,백범로,하행,132
493,1020013300,북한남삼거리,한남오거리,한남대로,하행,1096
494,1020013400,한남오거리,북한남삼거리,한남대로,상행,1101
495,1020013500,북한남삼거리,제일기획,이태원로,상행,852
496,1020013600,제일기획,북한남삼거리,이태원로,하행,853
497,1020013700,효창공원앞역,용문시장,효창원로,상행,216
498,1020013800,용문시장,효창공원앞역,효창원로,하행,222
499,1020013900,효창공원앞역,청년창업플러스센터,백범로,상행,463
500,1020014000,청년창업플러스센터,효창공원앞역,백범로,하행,462
501,1020014100,남영삼거리,삼각지역,한강대로,상행,729
502,1020014200,삼각지역,남영삼거리,한강대로,하행,736
503,1020014300,도원삼성래미안아파트,용문시장,새창로,상행,339
504,1020014400,용문시장,도원삼성래미안아파트,새창로,하행,349
505,1020014500,남영역,용산등기소,청파로,상행,553
506,1020014600,용산등기소,남영역,청파로,하행,555
507,1020014700,도화현대아파트,도원삼성래미안아파트,새창로,상행,157
508,1020014800,도원삼성래미안아파트,도화현대아파트,새창로,하행,156
509,1020015100,남영역,청년창업플러스센터,원효로,하행,568
510,1020015200,청년창업플러스센터,남영역,원효로,상행,569
511,1020015300,용마루고개,효창공원앞역,백범로,상행,322
512,1020015400,효창공원앞역,용마루고개,백범로,하행,321
513,1020015700,서울용암초등학교,재정관리단앞,녹사평대로,상행,425
514,1020015800,재정관리단앞,서울용암초등학교,녹사평대로,하행,531
515,1020015900,공덕동자치회관별관,용마루고개,백범로,상행,322
516,1020016000,용마루고개,공덕동자치회관별관,백범로,하행,321
517,1020016100,마포우체국,도화현대아파트,새창로,상행,627
518,1020016300,남영삼거리,남영역,한강대로77길,하행,180
519,1020016400,남영역,남영삼거리,한강대로77길,상행,179
520,1020016500,용암초등학교,하얏트호텔,소월로,상행,710
521,1020016600,하얏트호텔,용암초등학교,소월로,하행,703
522,1020016700,효창공원,효창공원앞역,효창원로,상행,722
523,1020016800,효창공원앞역,효창공원,효창원로,하행,731
524,1020017100,버티고개삼거리,하얏트호텔,소월로,하행,935
525,1020017200,하얏트호텔,버티고개삼거리,소월로,상행,963
526,1020017300,숙대입구,남영역,청파로,상행,358
527,1020017400,남영역,숙대입구,청파로,하행,359
528,1020017700,숙대입구역,남영삼거리,한강대로,상행,346
529,1020017800,남영삼거리,숙대입구역,한강대로,하행,345
530,1020018100,버티고개삼거리,북한남삼거리,한남대로,하행,565
531,1020018200,북한남삼거리,버티고개삼거리,한남대로,상행,560
532,1020018500,효창공원,숙대입구,청파로47길,상행,627
533,1020018600,숙대입구,효창공원,청파로47길,하행,629
534,1020018900,용산고교,숙대입구역,두텁바위로,상행,579
535,1020019000,숙대입구역,용산고교,두텁바위로,하행,579
536,1020019100,용산2가동주민센터,용암초등학교,소월로,상행,620
537,1020019200,용암초등학교,용산2가동주민센터,소월로,하행,627
538,1020019500,만리시장,공덕시장,만리재로,하행,1089
539,1020019600,공덕시장,만리시장,만리재로,상행,1092
540,1020020100,국립극장,버티고개삼거리,장충단로,하행,607
541,1020020200,버티고개삼거리,국립극장,장충단로,상행,584
542,1020020300,남산1호터널북단,한남고가차도남단,삼일대로,상행,2161
543,1020020400,한남고가차도남단,남산1호터널북단,삼일대로,하행,2161
544,1020020500,남산도서관,용산2가동주민센터,소월로,상행,711
545,1020020600,용산2가동주민센터,남산도서관,소월로,하행,709
546,1020020700,후암삼거리,용산고교,후암로,하행,823
547,1020020800,용산고교,후암삼거리,후암로,상행,823
548,1020020900,서울역광장,숙대입구역,한강대로,상행,1043
549,1020021000,숙대입구역,서울역광장,한강대로,하행,1041
550,1020021100,남산3호터널북단,서울용암초등학교,녹사평대로,상행,1579
551,1020021200,서울용암초등학교,남산3호터널북단,녹사평대로,하행,1474
552,1020021300,약수역,버티고개삼거리,다산로,상행,1200
553,1020021400,버티고개삼거리,약수역,다산로,하행,1224
554,1020021500,남산2호터널북단,서울용암초등학교,녹사평대로58길,상행,2150
555,1020021600,서울용암초등학교,남산2호터널북단,녹사평대로58길,하행,2024
556,1020021700,서울역(서부),숙대입구,청파로,상행,1347
557,1020021800,숙대입구,서울역(서부),청파로,하행,1357
558,1020021900,안중근의사기념관,남산도서관,소월로,상행,273
559,1020022000,남산도서관,안중근의사기념관,소월로,하행,272
560,1020022100,서울역광장,후암삼거리,후암로,하행,365
561,1020022200,후암삼거리,서울역광장,후암로,상행,360
562,1020022300,서울역(서부),만리시장,만리재로,하행,791
563,1020022400,만리시장,서울역(서부),만리재로,상행,737
564,1020022500,안중근의사기념관,백범광장,소월로3길,하행,314
565,1020022700,도동삼거리,안중근의사기념관,소월로,상행,371
566,1020022900,서울역사거리,서울역광장,한강대로,상행,238
567,1020023000,서울역광장,서울역사거리,한강대로,하행,239
568,1030000100,영동대교북단,영동대교북단,동일로,하행,436
569,1030000200,영동대교북단,영동대교북단,동일로,상행,437
570,1030000300,뚝섬정수장앞,영동대교북단,강변북로,하행,1455
571,1030000400,영동대교북단,뚝섬정수장앞,강변북로,상행,1457
572,1030000500,성수대교북단램프(강변북로),뚝섬정수장앞,강변북로,하행,512
573,1030000600,뚝섬정수장앞,성수대교북단램프(강변북로),강변북로,상행,512
574,1030000700,성수대교북단,성수대교북단램프(강변북로),강변북로,하행,251
575,1030000800,성수대교북단램프(강변북로),동부간선강변북로분기점,강변북로,상행,259
576,1030000900,동부간선도로강변북로분기점,성수대교북단,강변북로,하행,599
577,1030001000,동부간선강변북로분기점,동부간선도로강변북로분기점,강변북로,상행,582
578,1030001100,동부간선도로강변북로분기점,동호대교북단,강변북로,상행,1433
579,1030001200,동호대교북단,동부간선도로강변북로분기점,강변북로,하행,1397
580,1030001300,용비교동측,성수대교북단,동부간선도로,하행,366
581,1030001400,동부간선도로강변북로분기점,용비교동측,동부간선도로,상행,371
582,1030001500,화양사거리,성수사거리,동일로,하행,747
583,1030001600,성수사거리,화양사거리,동일로,상행,747
584,1030001700,성동JC,군자교분기점,동부간선도로,상행,2326
585,1030001800,군자교분기점,성동JC,동부간선도로,하행,2332
586,1030001900,성동JC,용비교동측,동부간선도로,하행,1476
587,1030002000,용비교동측,성동JC,동부간선도로,상행,1459
588,1030002100,군자교동단,화양사거리,동일로,하행,1350
589,1030002200,화양사거리,군자교동단,동일로,상행,1350
590,1030002300,군자교분기점,광진구-성동구경계(5),동부간선도로,상행,713
591,1030002400,사근램프(내부순환로본선),성동JC,내부순환로,상행,1445
592,1030002500,성동JC,사근램프(내부순환로본선),내부순환로,하행,1616
593,1030002600,성동구-동대문구경계(5),군자교분기점,동부간선도로,하행,718
594,1030002700,마장램프(내부순환로),사근램프(내부순환로본선),내부순환로,상행,2321
595,1030002800,사근램프(내부순환로본선),마장램프(내부순환로),내부순환로,하행,2317
596,1030002900,국민은행성수동지점,영동대교북단고가차도,성덕정길,상행,584
597,1030003000,영동대교북단고가차도,국민은행성수동지점,성덕정길,하행,584
598,1030003100,뚝도시장,영동대교북단,뚝섬로,상행,584
599,1030003200,영동대교북단,뚝도시장,뚝섬로,하행,584
600,1030003700,뚝도아리정수센터,뚝섬정수장앞,왕십리로,하행,286
601,1030003800,뚝섬정수장앞,뚝도아리정수센터,왕십리로,상행,325
602,1030004100,경일초교,뚝도시장,뚝섬로,상행,628
603,1030004200,뚝도시장,경일초교,뚝섬로,하행,628
604,1030004300,용비교동측,성수대교북단교차로,뚝섬로,상행,331
605,1030004400,성수대교북단교차로,용비교동측,뚝섬로,하행,331
606,1030004700,서울숲입구,뚝도아리정수센터,왕십리로,하행,203
607,1030004800,뚝도아리정수센터,서울숲입구,왕십리로,상행,201
608,1030004900,서울숲입구,경일초교,뚝섬로,상행,370
609,1030005000,경일초교,서울숲입구,뚝섬로,하행,370
610,1030005300,성수역,뚝도시장,성수이로,하행,631
611,1030005400,뚝도시장,성수역,성수이로,상행,631
612,1030005700,옥수터널,동호대교북단,동호로,상행,595
613,1030005800,동호대교북단,옥수터널,동호로,하행,594
614,1030006300,성수대교북단교차로,성수대교북단,고산자로,하행,537
615,1030006400,성수대교북단,성수대교북단교차로,고산자로,상행,537
616,1030006500,서울숲푸르지오아파트,옥수역,뚝섬로,하행,567
617,1030006600,옥수역,서울숲푸르지오아파트,뚝섬로,상행,568
618,1030006700,성수역,성수사거리,아차산로,하행,649
619,1030006800,성수사거리,성수역,아차산로,상행,650
620,1030006900,미타사입구,옥정중학교,독서당로,상행,677
621,1030007000,옥정중학교,미타사입구,독서당로,하행,668
